Date,BA_ret,BA_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2016-04-21,0.0013009187003292,0.0085847484246747,0,0.9999703445423531,2.9655457947214993e-05,2.9655457947214993e-05,0.9999851722710265,-0.00016822629050586372
2016-04-22,0.0023685283191095,0.0085356987842777,0,0.9999706140886164,2.9385911371786704e-05,2.9385911371786704e-05,0.9999853070443141,-0.00012205351063862366
2016-04-25,-0.0022917454107538,0.0084364417501496,0,0.9999679176961414,3.208230362298802e-05,3.208230362298802e-05,0.9999839588481885,-0.0018574810424952237
2016-04-26,0.0188648783744499,0.0094124231340159,0,0.9999534932522615,4.650674745637319e-05,4.650674745637319e-05,1.0,0.0008423849138360362
2016-04-27,0.0284124876922587,0.0102271346863465,0,0.9999250401471919,7.495985272695246e-05,7.495985272695246e-05,1.0,0.009731013535078697
2016-04-28,-0.0167721509734496,0.0105835743333002,0,0.9999643577333795,3.5642266548333287e-05,3.5642266548333287e-05,1.0,0.006116399600322936
2016-04-29,0.0,0.0105858629254789,0,0.9999813380704513,1.8661929475209415e-05,1.8661929475209415e-05,1.0,0.005642693936501036
2016-05-02,-0.0058779834110914,0.010626614848747,0,0.9999809959841043,1.900401633944996e-05,1.900401633944996e-05,1.0,0.0049254463364335165
2016-05-03,-0.0114070582325998,0.0110766661935807,0,0.9999788463937925,2.115360576399962e-05,2.115360576399962e-05,0.999989423197118,-0.0011289409849764235
2016-05-04,-0.0121501459601972,0.011450889026541,0,0.9999793691877094,2.0630812585294e-05,2.0630812585294e-05,0.9999896845937073,-0.009241467715467603
2016-05-05,0.0090505450564167,0.0114000473808746,0,0.9999826493763091,1.735062362684876e-05,1.735062362684876e-05,0.9999913246881866,-0.004076928509494343
2016-05-06,0.0088942256313376,0.0114539966058645,0,0.9999830001296494,1.6999870327162818e-05,1.6999870327162818e-05,0.9999915000648364,-0.0022980833832268233
2016-05-09,-0.0087429254272274,0.0117025342270829,0,0.9999822233228138,1.7776677240313743e-05,1.7776677240313743e-05,0.9999911116613798,-0.002871071786454023
2016-05-10,0.0196394444251167,0.0121692891996272,0,0.9999747201876178,2.527981263629818e-05,2.527981263629818e-05,1.0,0.003338228745089277
2016-05-11,-0.0047254508156414,0.0119784035314185,0,0.9999844855786487,1.5514421101378384e-05,1.5514421101378384e-05,1.0,0.004823167774000437
2016-05-12,0.0106197571963682,0.0121336956965288,0,0.9999832314338934,1.6768566561281525e-05,1.6768566561281525e-05,1.0,0.005137010201990737
2016-05-13,-0.0172583710734324,0.0128549447552344,0,0.9999769503829897,2.3049617337074607e-05,2.3049617337074607e-05,0.9999884751913315,-9.350913896326307e-05
2016-05-16,0.0151733911342934,0.013202054409353,0,0.9999813234960708,1.867650377246328e-05,1.867650377246328e-05,1.0,0.004689754173340896
2016-05-17,-0.011848827594983,0.013475982014715,0,0.9999831736646698,1.6826335025250724e-05,1.6826335025250724e-05,0.9999915868324873,-0.0016079002306790436
2016-05-18,-0.01191424704089,0.0132418560555577,0,0.9999822291343816,1.777086524583443e-05,1.777086524583443e-05,0.9999911145673771,-0.0030456594757287637
2016-05-19,-0.0224658971677064,0.0142039832854198,0,0.999969381432861,3.0618567264913113e-05,3.0618567264913113e-05,0.9999846907163675,-0.009662790348543683
2016-05-20,-0.0054020430331635,0.0142241505433046,0,0.9999863060157568,1.3693984696724084e-05,1.3693984696724084e-05,0.9999931530076516,-0.0072915247404899035
2016-05-23,0.0014905031975458,0.0142313550972416,0,0.9999879028986941,1.209710132787441e-05,1.209710132787441e-05,0.9999939514493361,-0.010028102327839423
2016-05-24,-0.0006271611312448,0.0134587184291576,0,0.999987472677527,1.252732260218906e-05,1.252732260218906e-05,0.9999937363386989,-0.007783769035091782
2016-05-25,0.0106100398296112,0.0118480068899852,0,0.999983390018019,1.6609981579587986e-05,1.6609981579587986e-05,0.9999916950092103,-0.003278911660991543
2016-05-26,0.0034861201583812,0.011439254170516,0,0.9999846489522987,1.53510475991392e-05,1.53510475991392e-05,1.0,0.0019114918042259775
2016-05-27,-0.0006960842407133,0.0114349548704181,0,0.9999835741121671,1.6425887603575257e-05,1.6425887603575257e-05,1.0,0.0028526835627160174
2016-05-31,-0.0240446264669818,0.0124593120245334,0,0.999961678029083,3.8321970550115815e-05,3.8321970550115815e-05,0.9999808390147249,-0.0022543423701895026
2016-06-01,0.002058694487432,0.0123223306171428,0,0.9999852294039935,1.4770596271461899e-05,1.4770596271461899e-05,0.9999926147018643,-0.0017171712464541424
2016-06-02,0.0034747391662566,0.0121349976182329,0,0.9999858458760524,1.415412361824788e-05,1.415412361824788e-05,0.9999929229381909,-0.003144231379125063
2016-06-03,0.0041693418897425,0.0119667230970478,0,0.999981802743649,1.8197256063168352e-05,1.8197256063168352e-05,0.9999909013719683,-0.0030075870328528024
2016-06-06,0.0348694625951047,0.0143213092421867,0,0.9999125069868035,8.74930129338023e-05,8.74930129338023e-05,1.0,0.004105522334310797
2016-06-07,0.0002272190636998,0.0141763370909368,0,0.9999844359282856,1.556407171498337e-05,1.556407171498337e-05,1.0,0.008959891440447117
2016-06-08,0.0080779890306799,0.013570805189069,0,0.9999864363118299,1.3563687962529833e-05,1.3563687962529833e-05,1.0,0.010163750349096699
2016-06-09,0.0007513756223171,0.0135306499280486,0,0.9999873909986533,1.2609001028208867e-05,1.2609001028208867e-05,1.0,0.009619077640308797
2016-06-10,-0.0148353803143386,0.0136792485248512,0,0.9999813773189635,1.86226806178022e-05,1.86226806178022e-05,1.0,0.005818133199492577
2016-06-13,-0.0093464894928327,0.0133006447963563,0,0.9999848416776524,1.5158322111057302e-05,1.5158322111057302e-05,0.9999924208389445,-0.003025057218094903
2016-06-14,0.0044544118429498,0.0128290416156586,0,0.999986754949937,1.3245049767431014e-05,1.3245049767431014e-05,0.9999933774751163,-0.002179618662244903
2016-06-15,-0.0026087134483544,0.0125962899718723,0,0.999986574405823,1.3425593872942074e-05,1.3425593872942074e-05,0.9999932872030635,-0.004316959158051763
2016-06-16,-0.0060880018168786,0.0123942391356842,0,0.9999853670139757,1.4632985926888953e-05,1.4632985926888953e-05,0.9999926835070365,-0.005684834645890903
2016-06-17,0.0034725295823393,0.0112967322105406,0,0.9999836660596658,1.6333940538335617e-05,1.6333940538335617e-05,0.9999918330297308,-0.0020232526665553228
2016-06-20,0.0223186309870221,0.0121781045367605,0,0.9999696695883806,3.0330411894920806e-05,3.0330411894920806e-05,1.0,0.004309771429415637
2016-06-21,-0.0093087632645464,0.0124412881870734,0,0.9999825000607994,1.749993909971788e-05,1.749993909971788e-05,1.0,0.0015571364079163964
2016-06-22,0.0018990909292182,0.0124311531858745,0,0.999975850551546,2.414944818578083e-05,2.414944818578083e-05,1.0,0.0024586972834309165
2016-06-23,0.0134179392247608,0.0125529658646993,0,0.9997788821230983,0.00022111787703893947,0.00022111787703893947,1.0,0.006359885491758796
2016-06-24,-0.0540754816263915,0.0176904369533536,0,0.9968277530790552,0.003172246921368989,0.003172246921368989,0.9984138765393156,-0.005149716749987364
2016-06-27,-0.0306582458101442,0.0188836921622259,0,0.9990211262344514,0.0009788737659462718,0.0009788737659462718,0.9995105631170269,-0.015745092109420624
2016-06-28,0.0096519105894862,0.0183647067648178,0,0.9998981681930665,0.00010183180647879826,0.00010183180647879826,0.9999490840967606,-0.011952957338614106
2016-06-29,0.0247141831777597,0.0192351538246454,0,0.9999230149809603,7.698501945739817e-05,7.698501945739817e-05,0.9999615074902712,-0.0073899388889058035
2016-06-30,0.0224256002140112,0.0198600809082613,0,0.9999370403241119,6.295967567444775e-05,6.295967567444775e-05,0.9999685201621628,-0.005588406691055724
2016-07-01,-0.0013869019252637,0.0198548721604797,0,0.9999713411530495,2.8658847082042672e-05,2.8658847082042672e-05,1.0,0.004949309249169837
2016-07-05,-0.0211961965010864,0.0187323217565708,0,0.9999584582481014,4.154175172781406e-05,4.154175172781406e-05,1.0,0.006841719110981398
2016-07-06,-7.882426338717531e-05,0.0187306135162906,0,0.9999801889032558,1.9811096589164137e-05,1.9811096589164137e-05,1.0,0.004895572140406722
2016-07-07,0.0016527569884341,0.0186047854972308,0,0.9999800234503617,1.9976549468995744e-05,1.9976549468995744e-05,1.0,0.0002832869025416024
2016-07-08,0.0227016600503388,0.0194201795258571,0,0.9999497837110105,5.0216288755101625e-05,5.0216288755101625e-05,1.0,0.00033849886980712244
2016-07-11,0.0148784385255991,0.0194541650141973,0,0.9999661891438161,3.381085614995582e-05,3.381085614995582e-05,1.0,0.003591566959979682
2016-07-12,-0.0093591175955558,0.0194544962155022,0,0.9999736895020496,2.631049837958132e-05,2.631049837958132e-05,1.0,0.005958982741085803
2016-07-13,-0.0053654712363918,0.0194691388318895,0,0.9999765352474217,2.3464752289173512e-05,2.3464752289173512e-05,1.0,0.004901653346484877
2016-07-14,0.0110068525465629,0.0196161202685245,0,0.9999729647605146,2.7035239054484136e-05,2.7035239054484136e-05,1.0,0.006772472458110637
2016-07-15,0.0063648254087022,0.0195925828852455,0,0.9999759939744977,2.4006025197930345e-05,2.4006025197930345e-05,1.0,0.003505105529783317
2016-07-18,0.0078250444634297,0.0196438001588028,0,0.999975351956888,2.464804291636269e-05,2.464804291636269e-05,1.0,0.002094426717349437
2016-07-19,0.0091760592477849,0.0191190020913569,0,0.9999772412063588,2.2758793374212702e-05,2.2758793374212702e-05,1.0,0.005801462086017577
2016-07-20,0.0004455099152466,0.0189737247157154,0,0.9999804331105079,1.9566889123025814e-05,1.9566889123025814e-05,1.0,0.006963658316345256
2016-07-21,-0.0088723634560597,0.0191053142482017,0,0.9999773795173558,2.2620482259259108e-05,2.2620482259259108e-05,1.0,0.002987815115820737
2016-07-22,-0.0004495437626199,0.0188682312833054,0,0.9999814435153048,1.8556485086068075e-05,1.8556485086068075e-05,1.0,0.001624941281556317
2016-07-25,-0.0039785974132886,0.0140176239612686,0,0.9999868325524571,1.3167447335848103e-05,1.3167447335848103e-05,0.9999934162763321,-0.000735787093787343
2016-07-26,0.0142650854267792,0.0118625495973873,0,0.9999807161706832,1.9283829770730602e-05,1.9283829770730602e-05,1.0,0.000282018142011517
2016-07-27,0.008197562335208,0.0118351585017065,0,0.9999830199062757,1.698009379952673e-05,1.698009379952673e-05,1.0,0.0018324286260037973
2016-07-28,-0.021936507613984,0.012261727279162,0,0.9999667105259932,3.3289474427222245e-05,3.3289474427222245e-05,0.9999833552627864,-0.0007804002055810638
2016-07-29,0.0048749861714696,0.0113401779951473,0,0.9999832411480435,1.6758852409909145e-05,1.6758852409909145e-05,1.0,0.0002845057812368366
2016-08-01,-0.003372409329879,0.0113748499149496,0,0.9999837981416136,1.6201858204884195e-05,1.6201858204884195e-05,1.0,0.0004057433979187565
2016-08-02,-0.0121597837623667,0.0105846375049691,0,0.9999768439090859,2.3156091206196302e-05,2.3156091206196302e-05,0.9999884219543969,-0.004879230439910423
2016-08-03,0.0020495435750781,0.0105755462528368,0,0.9999821381719802,1.7861827885327025e-05,1.7861827885327025e-05,0.9999910690860574,-0.006108834191936405
2016-08-04,-0.0050172753287788,0.0106882313448448,0,0.999981503582679,1.849641775480784e-05,1.849641775480784e-05,0.9999907517911226,-0.002724987734895364
2016-08-05,0.0039551063122144,0.0094919972814695,0,0.9999775633230035,2.2436677073216124e-05,2.2436677073216124e-05,0.9999887816614634,-0.0029089637067464037
2016-08-08,0.0034858822300411,0.0089160667858619,0,0.9999740401112791,2.595988845301543e-05,2.595988845301543e-05,0.9999870200557734,-0.001537305394762384
2016-08-09,0.0032475983202568,0.008657229070724,0,0.999971933462864,2.8066537228747655e-05,2.8066537228747655e-05,1.0,0.0015441710217623157
2016-08-10,0.0056858432444737,0.0086030955608504,0,0.9999703559570826,2.964404263416898e-05,2.964404263416898e-05,1.0,0.002271430955641436
2016-08-11,0.0054283389542811,0.0083566642920366,0,0.9999683628723383,3.163712745770283e-05,3.163712745770283e-05,1.0,0.004360553812253415
2016-08-12,0.0007516817760491,0.0082593079223695,0,0.9999679023589149,3.2097641159882186e-05,3.2097641159882186e-05,1.0,0.0037198689050203563
2016-08-15,0.0116524542240347,0.0084750939870288,0,0.999963884956798,3.61150432468748e-05,3.61150432468748e-05,1.0,0.005353183303819076
2016-08-16,0.0025215239149778,0.008259792671887,0,0.9999677310929322,3.226890714495417e-05,3.226890714495417e-05,1.0,0.005207968422763276
2016-08-17,-0.0020762280538364,0.0082805119699317,0,0.9999676400854668,3.235991440443909e-05,3.235991440443909e-05,1.0,0.0036555541631012557
2016-08-18,0.0020762280538364,0.0079912229397827,0,0.9999654457809996,3.455421926656567e-05,3.455421926656567e-05,1.0,0.002985131983012316
2016-08-19,-0.0041568374797938,0.0080682672774632,0,0.9999642836103871,3.5716390020871016e-05,3.5716390020871016e-05,1.0,0.002003428131843736
2016-08-22,0.0040829427473212,0.008019525038404,0,0.9999637074989787,3.629250077646816e-05,3.629250077646816e-05,1.0,0.0004895258365010356
2016-08-23,-0.006316857787399,0.0075590807963523,0,0.9999540235759258,4.59764236507411e-05,4.59764236507411e-05,0.9999770117881746,-0.0012781505039743241
2016-08-24,-0.0063567654324262,0.0074431159222012,0,0.9999443969370472,5.560306280282386e-05,5.560306280282386e-05,0.9999721984685985,-0.0021342579796922844
2016-08-25,-0.0023284713174532,0.0055264642336123,0,0.9998986145104315,0.00010138548970306767,0.00010138548970306767,0.9999493072551484,-0.0030151978539502042
2016-08-26,-0.0056560156937589,0.005579228477876,0,0.9998829245204511,0.00011707547929496538,0.00011707547929496538,0.9999414622603525,-0.003315033496743224
2016-08-29,0.0050539730344634,0.0056389475783806,0,0.9998817691133726,0.00011823088691140517,0.00011823088691140517,0.9999408845565443,-0.0031208274393147843
2016-08-30,-0.0158509206222566,0.0061088942988506,0,0.999859787886544,0.00014021211326535873,0.00014021211326535873,0.9999298939433674,-0.005027640006286305
2016-08-31,-0.0104510464515973,0.0065254704188993,0,0.9999032861828772,9.671381687343217e-05,9.671381687343217e-05,0.9999516430915633,-0.005846496210120524
2016-09-01,0.0034701284951465,0.0064930571915775,0,0.9999287658254276,7.123417483734136e-05,7.123417483734136e-05,0.9999643829125813,-0.004686776247600584
2016-09-02,0.0096530605676333,0.0067977026988262,0,0.9999337105717971,6.628942856197492e-05,6.628942856197492e-05,0.999966855285719,-0.0016249609953221445
2016-09-06,0.0138559569968513,0.0074281267437996,0,0.9999395149100866,6.048508967404417e-05,6.048508967404417e-05,1.0,0.00013543579715543616
2016-09-07,-0.0026351993215045,0.0074390003468444,0,0.9999516821758406,4.831782457417396e-05,4.831782457417396e-05,1.0,0.0027785800573058564
2016-09-08,0.001958020335727,0.0073462442181131,0,0.999941008204808,5.899179500445581e-05,5.899179500445581e-05,1.0,0.005260393414770717
2016-09-09,-0.0334345449800258,0.0104035335116018,0,0.9998519420709904,0.00014805792895357096,0.00014805792895357096,0.9999259710355233,-0.0021205412802637437
2016-09-12,0.0122949982432506,0.0108575447204125,0,0.999968995317873,3.100468200424555e-05,3.100468200424555e-05,0.9999844976589979,-0.0015921537451402835
2016-09-13,-0.0105071430930438,0.0106121329313069,0,0.9999771074218324,2.2892578476820733e-05,2.2892578476820733e-05,0.9999885537107616,-0.006464773763119302
2016-09-14,-0.0085012614681889,0.0106380217098068,0,0.9999795750621608,2.0424937681453584e-05,2.0424937681453584e-05,0.9999897875311592,-0.007637986192456184
2016-09-15,0.0007829860017649,0.0106673087528791,0,0.9999825282473662,1.7471752775348816e-05,1.7471752775348816e-05,0.9999912641236124,-0.007872993059248604
2016-09-16,-0.0084096739611067,0.0106805573369879,0,0.9999801684945993,1.9831505276234624e-05,1.9831505276234624e-05,0.9999900842473619,-0.002868018855464783
2016-09-19,0.0061375185766094,0.0108768788640746,0,0.9999825113419742,1.7488658326186638e-05,1.7488658326186638e-05,0.9999912556708369,-0.004099514788793023
2016-09-20,0.0024287439323152,0.0108291067265048,0,0.9999825379969792,1.746200286387544e-05,1.746200286387544e-05,0.999991268998568,-0.0015123373837212233
2016-09-21,0.0214444017136391,0.012056256807229,0,0.9999711299508082,2.8870049123589937e-05,2.8870049123589937e-05,1.0,0.004476795252644377
2016-09-22,0.0099837419856004,0.0122513852844319,0,0.9999835121947868,1.6487805641498084e-05,1.6487805641498084e-05,1.0,0.006316946449411477
2016-09-23,-0.0006825548750271,0.0122442337368782,0,0.9999861263330033,1.3873666631426432e-05,1.3873666631426432e-05,1.0,0.007862370266627398
2016-09-26,-0.0092243405967761,0.0123495804509562,0,0.9999840206404552,1.5979359956249192e-05,1.5979359956249192e-05,1.0,0.004789998431950297
2016-09-27,0.0057275904377518,0.0123668094874671,0,0.9999858601085337,1.4139891059373725e-05,1.4139891059373725e-05,1.0,0.005449767733037618
2016-09-28,0.0069055650487737,0.011928690599281,0,0.9999849054504563,1.509454982132708e-05,1.509454982132708e-05,1.0,0.0025420004000645375
2016-09-29,-0.0091165450384615,0.0118675511850737,0,0.9999831339931793,1.6866006780551588e-05,1.6866006780551588e-05,0.9999915669966097,-0.0012780570047478425
2016-09-30,0.0054042018390627,0.0118999489473086,0,0.9999852174906985,1.4782509697986564e-05,1.4782509697986564e-05,0.999992608745151,-6.0705661929882565e-05
2016-10-03,0.004846183641043,0.0117573642136041,0,0.9999851577605187,1.4842239340054082e-05,1.4842239340054082e-05,1.0,0.0027533991856339376
2016-10-04,-0.0009826584771201,0.0113280835179826,0,0.999984213937751,1.5786062194408794e-05,1.5786062194408794e-05,1.0,0.0014113494026595573
2016-10-05,0.0180592990840078,0.0120252200121864,0,0.9999768891035606,2.311089602385598e-05,2.311089602385598e-05,1.0,0.0036420962097063773
2016-10-06,-0.0017841559913874,0.0120346379655826,0,0.9999848332185705,1.5166781461450849e-05,1.5166781461450849e-05,1.0,0.005108574019121198
2016-10-07,-0.0042493976064745,0.0091082012550557,0,0.9999743948605454,2.5605139085149362e-05,2.5605139085149362e-05,1.0,0.0031778541300137575
2016-10-10,0.0147580219630116,0.0092695505194318,0,0.9999663950382907,3.360496160363172e-05,3.360496160363172e-05,1.0,0.005160221794407478
2016-10-11,-0.0155799517543093,0.0096938353426136,0,0.9999647670969893,3.5232903159803514e-05,3.5232903159803514e-05,1.0,0.0022407631389696377
2016-10-12,-0.0043462079233291,0.0095018718490018,0,0.9999757369693212,2.4263030427869234e-05,2.4263030427869234e-05,0.999987868484786,-0.002240338262497743
2016-10-13,0.0016507088448398,0.0094974971112118,0,0.9999775941987469,2.240580140422813e-05,2.240580140422813e-05,0.9999887970992979,-0.0015533652952523028
2016-10-14,0.0008991830096401,0.0091754797204229,0,0.9999760656236822,2.3934376171142892e-05,2.3934376171142892e-05,0.9999880328119144,-0.0005236491720293827
2016-10-17,0.0037384947761829,0.0091426142668594,0,0.9999752865476434,2.471345218138987e-05,2.471345218138987e-05,0.9999876432739093,-0.002727554609395123
2016-10-18,0.0081754398393664,0.0092303378663719,0,0.9999731992655918,2.6800734131474474e-05,2.6800734131474474e-05,1.0,0.0020235237093400174
2016-10-19,0.0079621029871917,0.0082341577256855,0,0.9999658053028103,3.419469733262303e-05,3.419469733262303e-05,1.0,0.004485185891444177
2016-10-20,-0.0024997697795827,0.0080773203264977,0,0.999965309450645,3.469054961192424e-05,3.469054961192424e-05,1.0,0.0036550901665596777
2016-10-21,-0.0015471173849764,0.0080918207048721,0,0.9999640383075394,3.596169258019019e-05,3.596169258019019e-05,1.0,0.0031658300876363774
2016-10-24,0.0133295346357362,0.0080989936206023,0,0.9999488847592449,5.111524031854717e-05,5.111524031854717e-05,1.0,0.005084038059547037
2016-10-25,0.011357809651785,0.0083097227943559,0,0.9999077836949497,9.221630540242569e-05,9.221630540242569e-05,1.0,0.005720512022030757
2016-10-26,0.0458329396175716,0.0127059285789901,0,0.9995478769581981,0.0004521230418242182,0.0004521230418242182,1.0,0.013294679348106736
2016-10-27,-0.0154409624684468,0.0131416175239393,0,0.9999481854565658,5.181454387668902e-05,5.181454387668902e-05,1.0,0.010706440810333919
2016-10-28,-0.0020953888855437,0.0132205925562214,0,0.9999854338599509,1.456614004039365e-05,1.456614004039365e-05,1.0,0.010596786510220457
2016-10-31,-0.0040639113919882,0.0133438245002194,0,0.9999870069139531,1.2993086364297528e-05,1.2993086364297528e-05,1.0,0.007118097304675578
2016-11-01,-0.0001404338850407,0.013329727630054,0,0.9999873920791195,1.2607921286460723e-05,1.2607921286460723e-05,1.0,0.004818448597310438
2016-11-02,-0.0117248331322875,0.0133048878573194,0,0.9999837583091203,1.624169098113765e-05,1.624169098113765e-05,0.9999918791545095,-0.0066931059526613825
2016-11-03,-0.005200151659847,0.0133805934852541,0,0.9999866155471737,1.3384452865362998e-05,1.3384452865362998e-05,0.9999933077735673,-0.004644943790941423
2016-11-04,-0.0034339544523542,0.0133616467083526,0,0.9999862506792204,1.3749320661361965e-05,1.3749320661361965e-05,0.9999931253396693,-0.004912656904303522
2016-11-07,0.0247031292546668,0.0140267330319411,0,0.999967915159642,3.2084840735367155e-05,3.2084840735367155e-05,1.0,0.0008407512250274779
2016-11-08,0.0018300927035034,0.0133651140887289,0,0.999986117542859,1.3882457291362948e-05,1.3882457291362948e-05,1.0,0.0012348565427362976
2016-11-09,0.0201197178588841,0.0137287660077267,0,0.9999762886428409,2.371135715667782e-05,2.371135715667782e-05,1.0,0.007603766740970618
2016-11-10,0.0177611011455211,0.0140118372695577,0,0.9999794498864221,2.0550113464960153e-05,2.0550113464960153e-05,1.0,0.012196017302044237
2016-11-11,0.0056042756978512,0.0139703485871386,0,0.9999869542867273,1.3045713694617022e-05,1.3045713694617022e-05,1.0,0.014003663332085317
2016-11-14,0.009849100261058,0.013991687144729,0,0.9999858637973921,1.4136202522422555e-05,1.4136202522422555e-05,1.0,0.011032857533363558
2016-11-15,-0.0126135868965307,0.0145827766006183,0,0.9999834759565684,1.6524043361162466e-05,1.6524043361162466e-05,1.0,0.00814412161335674
2016-11-16,-0.0113394200431302,0.0150074951355963,0,0.9999842766209573,1.5723379122322015e-05,1.5723379122322015e-05,1.0,0.001852294032953878
2016-11-17,-0.0076086573126812,0.0151668429888551,0,0.9999862074269765,1.3792572920910994e-05,1.3792572920910994e-05,0.9999931037135396,-0.0032216576586865816
2016-11-18,0.0069939398699745,0.0151297762917967,0,0.9999869971488354,1.3002850900444226e-05,1.3002850900444226e-05,0.9999934985745498,-0.0029437248242619217
2016-11-21,0.0045676140656728,0.0149771679242922,0,0.9999873081620143,1.2691837697421947e-05,1.2691837697421947e-05,0.9999936540811513,-0.004000022063338962
2016-11-22,0.0168616255952209,0.0151736264704645,0,0.9999809674456128,1.903255430426012e-05,1.903255430426012e-05,1.0,0.001895020435011357
2016-11-23,0.0014703510504729,0.0115498753396601,0,0.9999848807753283,1.5119224934582398e-05,1.5119224934582398e-05,1.0,0.004456974653731976
2016-11-25,0.0020012073649886,0.0108142138760175,0,0.9999834030863313,1.6596913484365294e-05,1.6596913484365294e-05,1.0,0.0063789475892659375
2016-11-28,-0.00180097224741,0.0108075737712105,0,0.9999828874169839,1.7112582585152752e-05,1.7112582585152752e-05,1.0,0.004619965165789037
2016-11-29,0.012408554688823,0.0108929662450781,0,0.999979346027905,2.0653972225587943e-05,2.0653972225587943e-05,1.0,0.006188153290419078
2016-11-30,-0.0071474875075207,0.0111269117996208,0,0.9999817302655187,1.826973426838693e-05,1.826973426838693e-05,1.0,0.0013863306698707581
2016-12-01,0.0120812268160369,0.0107159664051886,0,0.9999789777120537,2.102228809209565e-05,2.102228809209565e-05,1.0,0.0035085058229835583
2016-12-02,-0.0009193796385958,0.0105566277309531,0,0.9999821662548564,1.7833745272461647e-05,1.7833745272461647e-05,1.0,0.0029243884222666778
2016-12-05,-0.0005911442186085,0.0104619076242419,0,0.9999818149479364,1.8185051638164125e-05,1.8185051638164125e-05,1.0,0.0031663540280269784
2016-12-06,0.0005257430377425,0.0093701930772058,0,0.9999771639992947,2.283600034305281e-05,2.283600034305281e-05,1.0,0.000789791697810878
2016-12-07,0.0124030142575507,0.0095670448505886,0,0.9999722187879406,2.7781211831990426e-05,2.7781211831990426e-05,1.0,0.004699892050825158
2016-12-08,0.0080767442192203,0.0088535344041668,0,0.9999706151590602,2.9384841353068112e-05,2.9384841353068112e-05,1.0,0.003898995531461838
2016-12-09,0.0070541942612549,0.0082440456895101,0,0.9999664364280044,3.3563571710088874e-05,3.3563571710088874e-05,1.0,0.005493710311431978
2016-12-12,0.0042720698079611,0.0082263563382771,0,0.9999669552310686,3.304476937648296e-05,3.304476937648296e-05,1.0,0.006466353116745899
2016-12-13,-0.0031863717199151,0.0081568394931547,0,0.9999645497290716,3.5450270888931737e-05,3.5450270888931737e-05,1.0,0.005723930165214378
2016-12-14,-0.0140779307278941,0.0083018583091279,0,0.9999522766439614,4.7723356263367e-05,4.7723356263367e-05,1.0,0.00042774116812541765
2016-12-15,-0.004542256348706,0.0078494288392408,0,0.9999593316836329,4.0668316421503194e-05,4.0668316421503194e-05,0.9999796658417892,-0.0020960589454598424
2016-12-16,0.004736360690946,0.0074948507225334,0,0.9999569390296642,4.3060970156764065e-05,4.3060970156764065e-05,0.9999784695149216,-0.002559625659521622
2016-12-19,0.0108151002860037,0.0076475779514158,0,0.9999533220123924,4.667798784430336e-05,4.667798784430336e-05,0.9999766610060778,-0.0012510195639131021
2016-12-20,0.0013436081680987,0.0076523291894773,0,0.9999582096562684,4.1790343397169585e-05,4.1790343397169585e-05,0.9999791048283014,-0.00034502358631034204
2016-12-21,0.0069456026376289,0.0070070667828674,0,0.9999476789062167,5.232109391520166e-05,5.232109391520166e-05,1.0,0.0038596830867942576
2016-12-22,-0.000126880263245,0.0070296061092813,0,0.9999490380531191,5.096194725363419e-05,5.096194725363419e-05,1.0,0.004742758303886457
2016-12-23,0.0022201694912992,0.0070289366524906,0,0.9999490147021235,5.098529804506807e-05,5.098529804506807e-05,1.0,0.0042395200639570975
2016-12-27,-0.0020932892280542,0.00703870148221,0,0.9999471896174219,5.281038274101063e-05,5.281038274101063e-05,1.0,0.001657842161145518
2016-12-28,-0.008801687386846,0.007066590161045,0,0.9999395064786712,6.049352125016259e-05,6.049352125016259e-05,0.999969753239375,-0.00037121694984342186
2016-12-29,-0.0026300703937283,0.0068461005137182,0,0.9999410743948391,5.892560532105391e-05,5.892560532105391e-05,0.9999705371973395,-0.002286351556114862
2016-12-30,-6.406179703357347e-05,0.006398511294078,0,0.9999334040251492,6.659597507451848e-05,6.659597507451848e-05,0.9999667020124627,-0.0022737878628725765
2017-01-03,0.0082520831487719,0.0065748083884632,0,0.9999311846400066,6.881536028751163e-05,6.881536028751163e-05,0.9999655923198563,-0.0010674051313780367
2017-01-04,0.0104567959083697,0.0068460354181255,0,0.9999339604425708,6.603955743751811e-05,6.603955743751811e-05,1.0,0.0014426118959067434
2017-01-05,0.0005671795706845,0.0068455468827287,0,0.9999413757482,5.8624251590815414e-05,5.8624251590815414e-05,1.0,0.0033163852874128438
2017-01-06,0.0024541020631648,0.0064031870647673,0,0.9999326440076952,6.735599274290745e-05,6.735599274290745e-05,1.0,0.004333219778791464
2017-01-09,-0.0049144494689615,0.0063686723316757,0,0.999925965343602,7.403465613930763e-05,7.403465613930763e-05,1.0,0.0033631422444058783
2017-01-10,0.004726268077063,0.0062714615857321,0,0.999924991330996,7.500866933395603e-05,7.500866933395603e-05,1.0,0.0026579792300640984
2017-01-11,0.0020719736616386,0.0062268160480886,0,0.9999232601055009,7.673989429256728e-05,7.673989429256728e-05,1.0,0.0009810147807178783
2017-01-12,-0.0069878701663176,0.00640734074611,0,0.999913927406028,8.607259373015486e-05,8.607259373015486e-05,0.9999569637031349,-0.0005299951666825417
2017-01-13,0.0034056461172665,0.0054292385942794,0,0.9998872692257892,0.00011273077418095303,0.00011273077418095303,0.9999436346129096,-0.00033968635586220175
